appid,game_name,filename,status,source_title,source_url,match_score,extract_chars,extract_words
2818260,Vigor,2818260_Vigor.txt,ok,Vigor,https://en.wikipedia.org/wiki/Vigor,8.00,1351,219
2828860,The Forever Winter,2828860_The Forever Winter.txt,ok,The Forever Winter,https://en.wikipedia.org/wiki/The_Forever_Winter,8.00,5001,748
2835570,Buckshot Roulette,2835570_Buckshot Roulette.txt,ok,Buckshot Roulette,https://en.wikipedia.org/wiki/Buckshot_Roulette,8.00,5241,896
2849080,Kingdom Rush 5: Alliance TD,,no_match,,,,0,0
285110,GearCity,,no_match,,,,0,0
2870840,Ale & Tale Tavern: First Pints,,no_match,,,,0,0
2875140,失业了，我获得了亿万游戏财产！,,no_match,,,,0,0
2878600,Harry Potter: Quidditch Champions,2878600_Harry Potter - Quidditch Champions.txt,ok,Harry Potter: Quidditch Champions,https://en.wikipedia.org/wiki/Harry_Potter:_Quidditch_Champions,8.00,4861,767
2878980,NBA 2K25,2878980_NBA 2K25.txt,ok,NBA 2K25,https://en.wikipedia.org/wiki/NBA_2K25,8.00,3271,560
2881650,Content Warning,2881650_Content Warning.txt,ok,Content Warning,https://en.wikipedia.org/wiki/Content_Warning,8.00,6871,1141
2901520,An alt girl for skoof,2901520_An alt girl for skoof.txt,ok,An Alt Girl for Skoof,https://en.wikipedia.org/wiki/An_Alt_Girl_for_Skoof,8.00,5870,974
292000,No More Room in Hell 2,292000_No More Room in Hell 2.txt,ok,No More Room in Hell,https://en.wikipedia.org/wiki/No_More_Room_in_Hell,7.71,8266,1454
2920570,Dale & Dawson Stationery Supplies,2920570_Dale & Dawson Stationery Supplies.txt,ok,Dale & Dawson Stationery Supplies,https://en.wikipedia.org/wiki/Dale_%26_Dawson_Stationery_Supplies,8.00,956,160
2923300,Banana,,no_match,,,,0,0
2933080,Crime Boss: Rockay City,2933080_Crime Boss - Rockay City.txt,ok,Crime Boss: Rockay City,https://en.wikipedia.org/wiki/Crime_Boss:_Rockay_City,8.00,4421,742
2933130,The Lord of the Rings: Return to Moria,2933130_The Lord of the Rings - Return to Moria.txt,ok,The Lord of the Rings: Return to Moria,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_Return_to_Moria,8.00,4805,774
2951630,Total War: PHARAOH DYNASTIES,,no_match,,,,0,0
2985610,The Big Catch: Tacklebox,,no_match,,,,0,0
3035570,Assassin's Creed Mirage,3035570_Assassin's Creed Mirage.txt,ok,Assassin's Creed Mirage,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Mirage,8.00,18065,2876
304390,FOR HONOR,,no_match,,,,0,0
3068300,Katawa Shoujo,,no_match,,,,0,0
3070070,TCG Card Shop Simulator,,no_match,,,,0,0
307880,Savage Lands,307880_Savage Lands.txt,ok,Savage Land,https://en.wikipedia.org/wiki/Savage_Land,7.74,16478,2753
307950,Caliber,,no_match,,,,0,0
3097560,Liar's Bar,3097560_Liar's Bar.txt,ok,Liar's Bar,https://en.wikipedia.org/wiki/Liar%27s_Bar,8.00,1620,283
3107330,Nodebuster,,no_match,,,,0,0
311260,The Guild 3,311260_The Guild 3.txt,ok,List of THQ Nordic games,https://en.wikipedia.org/wiki/List_of_THQ_Nordic_games,3.37,576,94
313120,Stranded Deep,313120_Stranded Deep.txt,ok,Stranded Deep,https://en.wikipedia.org/wiki/Stranded_Deep,8.00,6150,1028
3146520,WEBFISHING,,no_match,,,,0,0
315210,Suicide Squad: Kill the Justice League,315210_Suicide Squad - Kill the Justice League.txt,ok,Suicide Squad: Kill the Justice League,https://en.wikipedia.org/wiki/Suicide_Squad:_Kill_the_Justice_League,8.00,23411,3758
3156770,Witchfire,3156770_Witchfire.txt,ok,Witchfire,https://en.wikipedia.org/wiki/Witchfire,8.00,1601,249
325210,Arctico,,no_match,,,,0,0
326460,ShellShock Live,326460_ShellShock Live.txt,ok,ShellShock Live,https://en.wikipedia.org/wiki/ShellShock_Live,8.00,1393,249
329970,KeeperRL,,no_match,,,,0,0
330830,Tales from the Borderlands,,no_match,,,,0,0
337320,Paint the Town Red,337320_Paint the Town Red.txt,ok,Paint the Town Red (video game),https://en.wikipedia.org/wiki/Paint_the_Town_Red_(video_game),7.60,6531,1049
346010,Besiege,346010_Besiege.txt,ok,Besiege (video game),https://en.wikipedia.org/wiki/Besiege_(video_game),6.36,4474,695
347800,Ghost Song,,no_match,,,,0,0
351030,Pixel Puzzles Ultimate Jigsaw,,no_match,,,,0,0
352720,The Universim,352720_The Universim.txt,ok,The Universim,https://en.wikipedia.org/wiki/The_Universim,8.00,4162,684
357330,Space Beast Terror Fright,,no_match,,,,0,0
360430,Mafia III: Definitive Edition,360430_Mafia III - Definitive Edition.txt,ok,Mafia III,https://en.wikipedia.org/wiki/Mafia_III,4.92,19744,3249
362890,Black Mesa,362890_Black Mesa.txt,ok,Black Mesa (video game),https://en.wikipedia.org/wiki/Black_Mesa_(video_game),6.87,21727,3613
363360,Interstellar Rift,,no_match,,,,0,0
368260,Marvel's Midnight Suns,368260_Marvel's Midnight Suns.txt,ok,Marvel's Midnight Suns,https://en.wikipedia.org/wiki/Marvel%27s_Midnight_Suns,8.00,29466,4691
374280,Hired Ops,,no_match,,,,0,0
375480,Chronicon,,no_match,,,,0,0
377300,Thunder Tier One,,no_match,,,,0,0
383120,Empyrion - Galactic Survival,383120_Empyrion - Galactic Survival.txt,ok,Empyrion - Galactic Survival,https://en.wikipedia.org/wiki/Empyrion_-_Galactic_Survival,8.00,1580,248
383840,Nimbatus - The Space Drone Constructor,,no_match,,,,0,0
393380,Squad,393380_Squad.txt,ok,Squad (video game),https://en.wikipedia.org/wiki/Squad_(video_game),5.86,5596,855
397540,Borderlands 3,397540_Borderlands 3.txt,ok,Borderlands 3,https://en.wikipedia.org/wiki/Borderlands_3,8.00,27669,4495
400080,Out of Space,400080_Out of Space.txt,ok,Out of Space (video game),https://en.wikipedia.org/wiki/Out_of_Space_(video_game),7.11,1199,218
400750,Call to Arms - Gates of Hell: Ostfront,,no_match,,,,0,0
402710,Osiris: New Dawn,402710_Osiris - New Dawn.txt,ok,Osiris: New Dawn,https://en.wikipedia.org/wiki/Osiris:_New_Dawn,8.00,6633,1084
407130,Tank Mechanic Simulator,,no_match,,,,0,0
408900,Unfortunate Spacemen,,no_match,,,,0,0
412020,Metro Exodus,412020_Metro Exodus.txt,ok,Metro Exodus,https://en.wikipedia.org/wiki/Metro_Exodus,8.00,27704,4486
418530,Spelunky 2,418530_Spelunky 2.txt,ok,Spelunky 2,https://en.wikipedia.org/wiki/Spelunky_2,8.00,4244,702
420290,Blackwake,,no_match,,,,0,0
420560,Firefighting Simulator - The Squad,,no_match,,,,0,0
424370,Wolcen: Lords of Mayhem,424370_Wolcen - Lords of Mayhem.txt,ok,Wolcen: Lords of Mayhem,https://en.wikipedia.org/wiki/Wolcen:_Lords_of_Mayhem,8.00,1742,287
427410,Abiotic Factor,427410_Abiotic Factor.txt,ok,Abiotic Factor,https://en.wikipedia.org/wiki/Abiotic_Factor,8.00,18777,2940
427520,Factorio,427520_Factorio.txt,ok,Factorio,https://en.wikipedia.org/wiki/Factorio,8.00,11974,1942
427880,P.A.M.E.L.A.,427880_P.A.M.E.L.A.txt,ok,P.A.M.E.L.A.,https://en.wikipedia.org/wiki/P.A.M.E.L.A.,8.00,3702,615
427940,Industries of Titan,427940_Industries of Titan.txt,ok,Industries of Titan,https://en.wikipedia.org/wiki/Industries_of_Titan,8.00,2301,363
429790,AdventureQuest 3D,429790_AdventureQuest 3D.txt,ok,Artix Entertainment,https://en.wikipedia.org/wiki/Artix_Entertainment,4.33,10975,1729
431240,Golf With Your Friends,431240_Golf With Your Friends.txt,ok,Golf With Your Friends,https://en.wikipedia.org/wiki/Golf_With_Your_Friends,8.00,1982,330
445220,Avorion,,no_match,,,,0,0
454120,Starbase,454120_Starbase.txt,ok,Starbase (video game),https://en.wikipedia.org/wiki/Starbase_(video_game),6.56,1662,270
454350,Days of War: Definitive Edition,,no_match,,,,0,0
463530,Empires of the Undergrowth,463530_Empires of the Undergrowth.txt,ok,Empires of the Undergrowth,https://en.wikipedia.org/wiki/Empires_of_the_Undergrowth,8.00,5342,770
465200,Fury Unleashed,,no_match,,,,0,0
466630,The Pedestrian,466630_The Pedestrian.txt,ok,The Pedestrian (video game),https://en.wikipedia.org/wiki/The_Pedestrian_(video_game),7.31,3967,651
469600,Legion TD 2 - Multiplayer Tower Defense,,no_match,,,,0,0
470310,TROUBLESHOOTER: Abandoned Children,,no_match,,,,0,0
471710,Rec Room,471710_Rec Room.txt,ok,Rec Room (video game),https://en.wikipedia.org/wiki/Rec_Room_(video_game),6.56,22707,3820
473950,Manifold Garden,473950_Manifold Garden.txt,ok,Manifold Garden,https://en.wikipedia.org/wiki/Manifold_Garden,8.00,7075,1175
482400,System Shock,482400_System Shock.txt,ok,System Shock,https://en.wikipedia.org/wiki/System_Shock,8.00,30031,4812
486860,MMORPG Tycoon 2,,no_match,,,,0,0
488860,MADNESS: Project Nexus,,no_match,,,,0,0
491540,The Bus,491540_The Bus.txt,ok,The Bus (video game),https://en.wikipedia.org/wiki/The_Bus_(video_game),6.36,3112,525
493520,GTFO,493520_GTFO.txt,ok,GTFO,https://en.wikipedia.org/wiki/GTFO,8.00,290,48
494430,Praey for the Gods,494430_Praey for the Gods.txt,ok,Praey for the Gods,https://en.wikipedia.org/wiki/Praey_for_the_Gods,8.00,4428,729
494840,UBOAT,494840_UBOAT.txt,ok,Uboat (video game),https://en.wikipedia.org/wiki/Uboat_(video_game),5.86,3386,581
495420,State of Decay 2: Juggernaut Edition,,no_match,,,,0,0
505460,Foxhole,505460_Foxhole.txt,ok,Foxhole (video game),https://en.wikipedia.org/wiki/Foxhole_(video_game),6.36,7225,1129
508440,Totally Accurate Battle Simulator,508440_Totally Accurate Battle Simulator.txt,ok,Totally Accurate Battle Simulator,https://en.wikipedia.org/wiki/Totally_Accurate_Battle_Simulator,8.00,6030,1004
515960,Martha Is Dead,515960_Martha Is Dead.txt,ok,Martha Is Dead,https://en.wikipedia.org/wiki/Martha_Is_Dead,8.00,4809,787
520950,DRIFT CE,,no_match,,,,0,0
521150,Another Brick in The Mall,,no_match,,,,0,0
523660,HYPERCHARGE: Unboxed,,no_match,,,,0,0
526870,Satisfactory,526870_Satisfactory.txt,ok,Satisfactory,https://en.wikipedia.org/wiki/Satisfactory,8.00,6881,1115
529340,Victoria 3,529340_Victoria 3.txt,ok,Victoria 3,https://en.wikipedia.org/wiki/Victoria_3,8.00,4925,785
534380,Dying Light 2 Stay Human: Reloaded Edition,,no_match,,,,0,0
536270,Ancestors: The Humankind Odyssey,536270_Ancestors - The Humankind Odyssey.txt,ok,Ancestors: The Humankind Odyssey,https://en.wikipedia.org/wiki/Ancestors:_The_Humankind_Odyssey,8.00,6891,1152
538030,Xenonauts 2,538030_Xenonauts 2.txt,ok,Xenonauts 2,https://en.wikipedia.org/wiki/Xenonauts_2,8.00,3213,515
544810,KARDS - The WW2 Card Game,,no_match,,,,0,0
544920,Darwin Project,544920_Darwin Project.txt,ok,Darwin Project,https://en.wikipedia.org/wiki/Darwin_Project,8.00,2855,477
546560,Half-Life: Alyx,546560_Half-Life - Alyx.txt,ok,Half-Life: Alyx,https://en.wikipedia.org/wiki/Half-Life:_Alyx,8.00,23043,3796
548430,Deep Rock Galactic,548430_Deep Rock Galactic.txt,ok,Deep Rock Galactic,https://en.wikipedia.org/wiki/Deep_Rock_Galactic,8.00,11706,1863
550320,art of rally,,no_match,,,,0,0
552100,Brick Rigs,,no_match,,,,0,0
553420,TUNIC,,no_match,,,,0,0
553540,Phantom Brigade,553540_Phantom Brigade.txt,ok,Phantom Brigade,https://en.wikipedia.org/wiki/Phantom_Brigade,8.00,2091,356
553850,HELLDIVERS 2,553850_HELLDIVERS 2.txt,ok,Helldiver,https://en.wikipedia.org/wiki/Helldiver,7.14,1085,170
557180,League of Maidens,,no_match,,,,0,0
559650,Witch It,,no_match,,,,0,0
566440,Necromunda: Underhive Wars,566440_Necromunda - Underhive Wars.txt,ok,Necromunda: Underhive Wars,https://en.wikipedia.org/wiki/Necromunda:_Underhive_Wars,8.00,2897,472
567630,Blood of Steel,,no_match,,,,0,0
571740,Golf It!,,no_match,,,,0,0
573090,Stormworks: Build and Rescue,573090_Stormworks - Build and Rescue.txt,ok,Stormworks: Build and Rescue,https://en.wikipedia.org/wiki/Stormworks:_Build_and_Rescue,8.00,10627,1760
574980,Them's Fightin' Herds,574980_Them's Fightin' Herds.txt,ok,Them's Fightin' Herds,https://en.wikipedia.org/wiki/Them%27s_Fightin%27_Herds,8.00,24435,4053
578650,The Outer Worlds,578650_The Outer Worlds.txt,ok,The Outer Worlds,https://en.wikipedia.org/wiki/The_Outer_Worlds,8.00,34512,5498
584640,SUPER CHICKEN JUMPER,,no_match,,,,0,0
587520,Dungeons of Sundaria,,no_match,,,,0,0
589290,Holdfast: Nations At War,,no_match,,,,0,0
591460,Parkasaurus,591460_Parkasaurus.txt,ok,Parkasaurus,https://en.wikipedia.org/wiki/Parkasaurus,8.00,1730,273
594330,Visage,594330_Visage.txt,ok,Visage (video game),https://en.wikipedia.org/wiki/Visage_(video_game),6.13,12938,2115
595500,Freedom Planet 2,595500_Freedom Planet 2.txt,ok,Freedom Planet 2,https://en.wikipedia.org/wiki/Freedom_Planet_2,8.00,13783,2295
597170,Clone Drone in the Danger Zone,597170_Clone Drone in the Danger Zone.txt,ok,Clone Drone in the Danger Zone,https://en.wikipedia.org/wiki/Clone_Drone_in_the_Danger_Zone,8.00,6650,1154
597180,Old World,597180_Old World.txt,ok,Old World (video game),https://en.wikipedia.org/wiki/Old_World_(video_game),6.72,2943,499
597820,BIOMUTANT,,no_match,,,,0,0
598060,Slasher's Keep,,no_match,,,,0,0
598330,SimAirport,,no_match,,,,0,0
598550,HUNTDOWN,,no_match,,,,0,0
601050,Attack on Titan 2 - A.O.T.2,,no_match,,,,0,0
601840,Griftlands,601840_Griftlands.txt,ok,Griftlands,https://en.wikipedia.org/wiki/Griftlands,8.00,10806,1789
602960,Barotrauma,602960_Barotrauma.txt,ok,Barotrauma (video game),https://en.wikipedia.org/wiki/Barotrauma_(video_game),6.87,8671,1341
604540,Empire of Sin,604540_Empire of Sin.txt,ok,Empire of Sin (video game),https://en.wikipedia.org/wiki/Empire_of_Sin_(video_game),7.22,6570,1078
605740,"Flashing Lights - Police, Firefighting, Emergency Services (EMS) Simulator",,no_match,,,,0,0
606500,HellSign,,no_match,,,,0,0
606800,Startup Company,,no_match,,,,0,0
607080,Psychonauts 2,607080_Psychonauts 2.txt,ok,Psychonauts 2,https://en.wikipedia.org/wiki/Psychonauts_2,8.00,31438,4949
609920,Hotshot Racing,609920_Hotshot Racing.txt,ok,Hotshot Racing,https://en.wikipedia.org/wiki/Hotshot_Racing,8.00,4447,700
610370,Desperados III,610370_Desperados III.txt,ok,Desperados III,https://en.wikipedia.org/wiki/Desperados_III,8.00,13709,2261
611160,Karnage Chronicles,,no_match,,,,0,0
611500,Quake Champions,611500_Quake Champions.txt,ok,Quake Champions,https://en.wikipedia.org/wiki/Quake_Champions,8.00,3175,526
611790,House Party,611790_House Party.txt,ok,House Party (video game),https://en.wikipedia.org/wiki/House_Party_(video_game),7.00,4570,762
615120,COMPOUND,,no_match,,,,0,0
615530,"Love, Money, Rock'n'Roll",,no_match,,,,0,0
623340,Stars End,,no_match,,,,0,0
625340,XERA: Survival,,no_match,,,,0,0
625960,Stoneshard,,no_match,,,,0,0
627690,Idle Champions of the Forgotten Realms,627690_Idle Champions of the Forgotten Realms.txt,ok,Idle Champions of the Forgotten Realms,https://en.wikipedia.org/wiki/Idle_Champions_of_the_Forgotten_Realms,6.00,1733,283
628670,Hellpoint,628670_Hellpoint.txt,ok,Hellpoint,https://en.wikipedia.org/wiki/Hellpoint,8.00,1967,318
629730,Blade and Sorcery,629730_Blade and Sorcery.txt,ok,Blade & Sorcery,https://en.wikipedia.org/wiki/Blade_%26_Sorcery,7.20,8413,1449
629820,Maneater,629820_Maneater.txt,ok,Maneater (video game),https://en.wikipedia.org/wiki/Maneater_(video_game),6.56,9042,1491
632360,Risk of Rain 2,632360_Risk of Rain 2.txt,ok,Risk of Rain 2,https://en.wikipedia.org/wiki/Risk_of_Rain_2,8.00,9342,1562
633230,NARUTO TO BORUTO: SHINOBI STRIKER,,no_match,,,,0,0
638230,Journey,,no_match,,,,0,0
638510,dotAGE,,no_match,,,,0,0
648410,Colony Ship: A Post-Earth Role Playing Game,,no_match,,,,0,0
648800,Raft,648800_Raft.txt,ok,Raft (video game),https://en.wikipedia.org/wiki/Raft_(video_game),5.53,19373,3151
651670,Star Renegades,651670_Star Renegades.txt,ok,Star Renegades,https://en.wikipedia.org/wiki/Star_Renegades,8.00,3199,506
654890,Grand Tactician: The Civil War (1861-1865),,no_match,,,,0,0
656240,Heat,656240_Heat.txt,ok,Heat (video game),https://en.wikipedia.org/wiki/Heat_(video_game),5.53,1200,216
656350,UnderMine,656350_UnderMine.txt,ok,UnderMine,https://en.wikipedia.org/wiki/UnderMine,8.00,7185,1136
661130,ChilloutVR,,no_match,,,,0,0
666150,Prehistoric Kingdom,666150_Prehistoric Kingdom.txt,ok,Prehistoric Kingdom,https://en.wikipedia.org/wiki/Prehistoric_Kingdom,8.00,5233,749
667610,Ancient Cities,,no_match,,,,0,0
668580,Atomic Heart,668580_Atomic Heart.txt,ok,Atomic Heart,https://en.wikipedia.org/wiki/Atomic_Heart,8.00,22745,3563
669330,Mechabellum,669330_Mechabellum.txt,ok,Mechabellum,https://en.wikipedia.org/wiki/Mechabellum,8.00,1752,283
671860,BattleBit Remastered,671860_BattleBit Remastered.txt,ok,BattleBit Remastered,https://en.wikipedia.org/wiki/BattleBit_Remastered,8.00,11506,1795
672630,Academia : School Simulator,,no_match,,,,0,0
673610,Airport CEO,,no_match,,,,0,0
674020,World War 3,674020_World War 3.txt,ok,World War 3 (video game),https://en.wikipedia.org/wiki/World_War_3_(video_game),7.00,1544,246
674140,Bugsnax,674140_Bugsnax.txt,ok,Bugsnax,https://en.wikipedia.org/wiki/Bugsnax,8.00,12638,2015
674500,Total Tank Simulator,,no_match,,,,0,0
674930,Boyfriend Dungeon,,no_match,,,,0,0
680420,OUTRIDERS,,no_match,,,,0,0
682990,Drug Dealer Simulator,682990_Drug Dealer Simulator.txt,ok,Drug Dealer Simulator,https://en.wikipedia.org/wiki/Drug_Dealer_Simulator,8.00,3411,556
684450,Surviving the Aftermath,684450_Surviving the Aftermath.txt,ok,Surviving the Aftermath,https://en.wikipedia.org/wiki/Surviving_the_Aftermath,8.00,3259,503
686810,Hell Let Loose,686810_Hell Let Loose.txt,ok,Hell Let Loose,https://en.wikipedia.org/wiki/Hell_Let_Loose,8.00,7056,1151
690040,SUPERHOT: MIND CONTROL DELETE,,no_match,,,,0,0
691260,POPULATION: ONE,,no_match,,,,0,0
692890,Roboquest,692890_Roboquest.txt,ok,Roboquest,https://en.wikipedia.org/wiki/Roboquest,8.00,2655,416
694280,Zombie Army 4: Dead War,694280_Zombie Army 4 - Dead War.txt,ok,Zombie Army 4: Dead War,https://en.wikipedia.org/wiki/Zombie_Army_4:_Dead_War,8.00,3765,631
698670,Scorn,698670_Scorn.txt,ok,Scorn,https://en.wikipedia.org/wiki/Scorn,8.00,1025,171
699130,World War Z,699130_World War Z.txt,ok,World War Z,https://en.wikipedia.org/wiki/World_War_Z,8.00,29169,4676
700600,Evil Genius 2: World Domination,700600_Evil Genius 2 - World Domination.txt,ok,Evil Genius 2: World Domination,https://en.wikipedia.org/wiki/Evil_Genius_2:_World_Domination,8.00,5052,821
704030,Professional Farmer: Cattle and Crops,,no_match,,,,0,0
705040,HAWKEN REBORN,,no_match,,,,0,0
707030,POSTAL 4: No Regerts,,no_match,,,,0,0
712190,Genesis Alpha One Deluxe Edition,,no_match,,,,0,0
714010,Aimlabs,714010_Aimlabs.txt,ok,Aimlabs,https://en.wikipedia.org/wiki/Aimlabs,8.00,3218,486
715400,Frozen Flame,715400_Frozen Flame.txt,ok,Radical Dreamers,https://en.wikipedia.org/wiki/Radical_Dreamers,4.14,15592,2525
719040,Wasteland 3,719040_Wasteland 3.txt,ok,Wasteland 3,https://en.wikipedia.org/wiki/Wasteland_3,8.00,4539,743
720560,Vigil: The Longest Night,,no_match,,,,0,0
720620,TaleSpire,,no_match,,,,0,0
722180,SURV1V3,,no_match,,,,0,0
726110,Overcrowd: A Commute 'Em Up,726110_Overcrowd - A Commute 'Em Up.txt,ok,Overcrowd: A Commute 'Em Up,https://en.wikipedia.org/wiki/Overcrowd:_A_Commute_%27Em_Up,8.00,4432,691
727130,Between the Stars,,no_match,,,,0,0
727850,ELDERBORN,,no_match,,,,0,0
729000,Wytchwood,729000_Wytchwood.txt,ok,Wytchwood,https://en.wikipedia.org/wiki/Wytchwood,8.00,1236,194
729040,Borderlands Game of the Year Enhanced,,no_match,,,,0,0
730390,Raji: An Ancient Epic,730390_Raji - An Ancient Epic.txt,ok,Raji: An Ancient Epic,https://en.wikipedia.org/wiki/Raji:_An_Ancient_Epic,8.00,9931,1677
731040,The Invincible,731040_The Invincible.txt,ok,The Invincible (video game),https://en.wikipedia.org/wiki/The_Invincible_(video_game),7.31,3321,535
732050,Voxel Tycoon,,no_match,,,,0,0
735290,Genesis Noir,735290_Genesis Noir.txt,ok,Genesis Noir,https://en.wikipedia.org/wiki/Genesis_Noir,8.00,5669,956
736590,Operation: Harsh Doorstop,,no_match,,,,0,0
736820,Knights of Honor II: Sovereign,736820_Knights of Honor II - Sovereign.txt,ok,Knights of Honor II: Sovereign,https://en.wikipedia.org/wiki/Knights_of_Honor_II:_Sovereign,8.00,1403,220
738520,Breathedge,738520_Breathedge.txt,ok,Breathedge,https://en.wikipedia.org/wiki/Breathedge,8.00,1400,226
739630,Phasmophobia,739630_Phasmophobia.txt,ok,Phasmophobia (video game),https://en.wikipedia.org/wiki/Phasmophobia_(video_game),7.11,22305,3711
739650,Drake Hollow,739650_Drake Hollow.txt,ok,Drake Hollow,https://en.wikipedia.org/wiki/Drake_Hollow,8.00,3737,605
740130,Tales of Arise,740130_Tales of Arise.txt,ok,Tales of Arise,https://en.wikipedia.org/wiki/Tales_of_Arise,8.00,13636,2259
742420,Saints Row,742420_Saints Row.txt,ok,Saints Row,https://en.wikipedia.org/wiki/Saints_Row,8.00,25322,4238
745920,Temtem,745920_Temtem.txt,ok,Temtem,https://en.wikipedia.org/wiki/Temtem,8.00,2674,433
746850,Cloudpunk,746850_Cloudpunk.txt,ok,Cloudpunk,https://en.wikipedia.org/wiki/Cloudpunk,8.00,7855,1313
747200,Keplerth,,no_match,,,,0,0
747660,Five Nights at Freddy's: Security Breach,747660_Five Nights at Freddy's - Security Breach.txt,ok,Five Nights at Freddy's: Security Breach,https://en.wikipedia.org/wiki/Five_Nights_at_Freddy%27s:_Security_Breach,8.00,13852,2249
750130,The Sinking City,750130_The Sinking City.txt,ok,The Sinking City,https://en.wikipedia.org/wiki/The_Sinking_City,8.00,13434,2198
751630,After the Fall,,no_match,,,,0,0
753640,Outer Wilds,753640_Outer Wilds.txt,ok,Outer Wilds,https://en.wikipedia.org/wiki/Outer_Wilds,8.00,31547,5287
753650,Due Process,753650_Due Process.txt,ok,Due Process (video game),https://en.wikipedia.org/wiki/Due_Process_(video_game),7.00,1931,315
754890,Firmament,754890_Firmament.txt,ok,Firmament (video game),https://en.wikipedia.org/wiki/Firmament_(video_game),6.72,5650,917
756800,Contraband Police,756800_Contraband Police.txt,ok,Contraband Police,https://en.wikipedia.org/wiki/Contraband_Police,8.00,1604,261
757310,Sable,757310_Sable.txt,ok,Sable (video game),https://en.wikipedia.org/wiki/Sable_(video_game),5.86,7011,1111
757320,Atomicrops,757320_Atomicrops.txt,ok,Atomicrops,https://en.wikipedia.org/wiki/Atomicrops,8.00,4412,731
758690,Occupy Mars: The Game,,no_match,,,,0,0
758870,Kynseed,,no_match,,,,0,0
760160,Vampire: The Masquerade - Bloodhunt,760160_Vampire - The Masquerade - Bloodhunt.txt,ok,Vampire: The Masquerade – Bloodhunt,https://en.wikipedia.org/wiki/Vampire:_The_Masquerade_%E2%80%93_Bloodhunt,8.00,5757,909
760650,Hammerting,,no_match,,,,0,0
761830,Mr. Prepper,,no_match,,,,0,0
763890,Wildermyth,763890_Wildermyth.txt,ok,Wildermyth,https://en.wikipedia.org/wiki/Wildermyth,8.00,3168,494
765810,Mars Horizon,765810_Mars Horizon.txt,ok,Mars Horizon,https://en.wikipedia.org/wiki/Mars_Horizon,8.00,3539,570
766570,Russian Fishing 4,766570_Russian Fishing 4.txt,ok,Russian Fishing 4,https://en.wikipedia.org/wiki/Russian_Fishing_4,8.00,1779,284
768200,Smalland: Survive the Wilds,,no_match,,,,0,0
768520,Red Solstice 2: Survivors,768520_Red Solstice 2 - Survivors.txt,ok,Red Solstice 2: Survivors,https://en.wikipedia.org/wiki/Red_Solstice_2:_Survivors,8.00,733,124
770810,"Good Pizza, Great Pizza - Cooking Simulator Game",,no_match,,,,0,0
773370,Exo One,773370_Exo One.txt,ok,Exo One,https://en.wikipedia.org/wiki/Exo_One,8.00,2733,454
773790,Ostriv,773790_Ostriv.txt,ok,Ostriv,https://en.wikipedia.org/wiki/Ostriv,8.00,878,112
774181,Rhythm Doctor,774181_Rhythm Doctor.txt,ok,Rhythm Doctor,https://en.wikipedia.org/wiki/Rhythm_Doctor,8.00,2952,480
775500,SCARLET NEXUS,,no_match,,,,0,0
777130,Blush Blush,777130_Blush Blush.txt,ok,Crush Crush,https://en.wikipedia.org/wiki/Crush_Crush,5.82,6109,1000
780290,Gloomhaven,780290_Gloomhaven.txt,ok,Gloomhaven (video game),https://en.wikipedia.org/wiki/Gloomhaven_(video_game),6.87,6916,1121
780310,The Riftbreaker,780310_The Riftbreaker.txt,ok,The Riftbreaker,https://en.wikipedia.org/wiki/The_Riftbreaker,8.00,2957,485
782330,DOOM Eternal,782330_DOOM Eternal.txt,ok,Doom Eternal,https://en.wikipedia.org/wiki/Doom_Eternal,8.00,33472,5406
784150,Workers & Resources: Soviet Republic,784150_Workers & Resources - Soviet Republic.txt,ok,Workers & Resources: Soviet Republic,https://en.wikipedia.org/wiki/Workers_%26_Resources:_Soviet_Republic,8.00,4293,690
785770,Emergency Call 112 – The Fire Fighting Simulation 2,,no_match,,,,0,0
785790,WHAT THE GOLF?,785790_WHAT THE GOLF_.txt,ok,What the Golf?,https://en.wikipedia.org/wiki/What_the_Golf%3F,8.00,3401,562
787810,Rogue Heroes: Ruins of Tasos,787810_Rogue Heroes - Ruins of Tasos.txt,ok,Rogue Heroes: Ruins of Tasos,https://en.wikipedia.org/wiki/Rogue_Heroes:_Ruins_of_Tasos,8.00,2432,388
788100,Neon Abyss,788100_Neon Abyss.txt,ok,Neon Abyss,https://en.wikipedia.org/wiki/Neon_Abyss,8.00,5789,933
790710,World of Warplanes,790710_World of Warplanes.txt,ok,World of Warplanes,https://en.wikipedia.org/wiki/World_of_Warplanes,8.00,9557,1511
793460,112 Operator,793460_112 Operator.txt,ok,112 Operator,https://en.wikipedia.org/wiki/112_Operator,8.00,1965,305
794260,Outward Definitive Edition,,no_match,,,,0,0
798490,Othercide,798490_Othercide.txt,ok,Othercide,https://en.wikipedia.org/wiki/Othercide,8.00,3835,616
799600,Cosmoteer: Starship Architect & Commander,799600_Cosmoteer - Starship Architect & Commander.txt,ok,Cosmoteer,https://en.wikipedia.org/wiki/Cosmoteer,4.30,3757,579
799640,Dungeon Munchies,,no_match,,,,0,0
803050,Per Aspera,803050_Per Aspera.txt,ok,Per Aspera,https://en.wikipedia.org/wiki/Per_Aspera,8.00,2085,337
